Product Type,Product Title,Variant Title,Variant ID,SKU,Price,Compare at Price,Wholesale Price
Jewelry,Customizable 3.5mm Round Bezel Set Gemstone Pendant in 14kt Gold,Default Title,40188619784345,1118,372.00,,124
Jewelry,Customizable 3.5mm Round Bezel Set Gemstone Ring in 14kt Gold,Default Title,40188532457625,9962,459.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Aquamarine,40188727558297,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Pink Tourmaline,40188727492761,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Blue Zircon,40188727525529,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Citrine,40188725559449,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Mesa Verde Peridot,40188725592217,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Black Spinel,40188725624985,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Iris Amethyst,40188725657753,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Raja Garnet,40188725690521,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Swiss Blue Topaz,40188725723289,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Imperial Diopside,40188725756057,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Australian Sapphire,40188727623833,12132,474.00,,190
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Pink Spinel,40188727591065,12132,449.00,,165
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Fire Citrine,40188725788825,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Nightsky Iolite,40188725821593,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Oregon Sunstone,40188725854361,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Mexican Fire Opal,40188725887129,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Grape Garnet,40188725919897,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Rhodolite Garnet,40188725952665,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Idaho Garnet,40188725985433,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Apatite,40188726018201,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Anthill Garnet,40188726050969,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Pink Tourmaline,40188726083737,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Blue Zircon,40188726116505,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Aquamarine,40188726149273,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Pink Spinel,40188726182041,12132,449.00,,165
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Rose Gold / Australian Sapphire,40188726214809,12132,474.00,,190
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Citrine,40188726247577,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Mesa Verde Peridot,40188726280345,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Black Spinel,40188726313113,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Iris Amethyst,40188726345881,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Raja Garnet,40188726378649,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Swiss Blue Topaz,40188726411417,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Imperial Diopside,40188726444185,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Fire Citrine,40188726476953,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Nightsky Iolite,40188726509721,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Oregon Sunstone,40188726575257,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Mexican Fire Opal,40188726608025,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Grape Garnet,40188726640793,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Rhodolite Garnet,40188726673561,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Idaho Garnet,40188726706329,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Apatite,40188726739097,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Anthill Garnet,40188726771865,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Pink Tourmaline,40188726804633,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Blue Zircon,40188726837401,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Aquamarine,40188726870169,12132,437.00,,153
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Pink Spinel,40188726902937,12132,449.00,,165
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k White Gold / Australian Sapphire,40188726935705,12132,474.00,,190
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Citrine,40188726968473,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Mesa Verde Peridot,40188727001241,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Black Spinel,40188727034009,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Iris Amethyst,40188727066777,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Raja Garnet,40188727099545,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Swiss Blue Topaz,40188727132313,12132,426.00,,142
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Imperial Diopside,40188727165081,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Fire Citrine,40188727197849,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Nightsky Iolite,40188727230617,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Oregon Sunstone,40188727263385,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Mexican Fire Opal,40188727296153,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Grape Garnet,40188727328921,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Rhodolite Garnet,40188727361689,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Idaho Garnet,40188727394457,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Apatite,40188727427225,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Stud Earrings in 14k Gold,14k Yellow Gold / Anthill Garnet,40188727459993,12132,431.00,,147
Jewelry,Customizable 3.5mm Round Bezel Set Wide Bail Gemstone Pendant in 14kt Gold,Default Title,40188525641881,2067,288.00,,96
Jewelry,Customizable 3.5mm Round Dimple Bezel Gemstone Ring in 14kt Gold,Default Title,40188495986841,9900-,651.00,,217
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / White Quartz,40188555264153,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Citrine,40188555002009,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Green Quartz,40188555034777,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Mesa Verde Peridot,40188555067545,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Black Spinel,40188555100313,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Swiss Blue Topaz,40188555133081,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Raja Garnet,40188555165849,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Iris Amethyst,40188555231385,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / White Topaz,40188555296921,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Fire Citrine,40188555329689,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Imperial Diopside,40188555362457,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Nightsky Iolite,40188555395225,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Mexican Fire Opal,40188555427993,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Grape Garnet,40188555460761,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Green Tourmaline,40188555493529,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Idaho Garnet,40188555526297,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Rhodolite Garnet,40188555559065,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Anthill Garnet,40188555591833,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Blue Zircon,40188555624601,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Pink Tourmaline,40188555657369,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Aquamarine,40188555690137,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Rose Gold / Pink Spinel,40188555722905,10230,1137.00,,413
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Citrine,40188555755673,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Green Quartz,40188555788441,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Mesa Verde Peridot,40188555821209,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Black Spinel,40188555853977,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Swiss Blue Topaz,40188555886745,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Raja Garnet,40188555919513,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Iris Amethyst,40188555952281,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / White Quartz,40188555985049,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / White Topaz,40188556017817,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Fire Citrine,40188556050585,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Imperial Diopside,40188556083353,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Nightsky Iolite,40188556116121,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Mexican Fire Opal,40188556148889,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Grape Garnet,40188556181657,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Green Tourmaline,40188556214425,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Idaho Garnet,40188556247193,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Rhodolite Garnet,40188556279961,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Anthill Garnet,40188556312729,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Blue Zircon,40188556345497,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Pink Tourmaline,40188556378265,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Aquamarine,40188556411033,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k White Gold / Pink Spinel,40188556476569,10230,1137.00,,413
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Citrine,40188556509337,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Green Quartz,40188556542105,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Mesa Verde Peridot,40188556574873,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Black Spinel,40188556607641,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Swiss Blue Topaz,40188556640409,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Raja Garnet,40188556673177,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Iris Amethyst,40188556705945,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / White Quartz,40188556738713,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / White Topaz,40188556771481,10230,1086.00,,362
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Fire Citrine,40188556804249,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Imperial Diopside,40188556837017,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Nightsky Iolite,40188556869785,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Mexican Fire Opal,40188556902553,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Grape Garnet,40188556935321,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Green Tourmaline,40188556968089,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Idaho Garnet,40188557000857,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Rhodolite Garnet,40188557033625,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Anthill Garnet,40188557066393,10230,1090.00,,366
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Blue Zircon,40188557099161,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Pink Tourmaline,40188557131929,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Aquamarine,40188557164697,10230,1115.00,,391
Jewelry,Customizable 3.5mm Round Fan Gemstone Earrings in 14k Gold,14k Yellow Gold / Pink Spinel,40188557197465,10230,1137.00,,413
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Mesa Verde Peridot / 14k Yellow Gold,40188632826009,11971,858.00,,286
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Mesa Verde Peridot / 14k Rose Gold,40188632760473,11971,858.00,,286
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Citrine / 14k Yellow Gold,40188632727705,11971,858.00,,286
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Citrine / 14k White Gold,40188632694937,11971,858.00,,286
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Citrine / 14k Rose Gold,40188632662169,11971,858.00,,286
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Anthill Garnet / 14k Yellow Gold,40188634202265,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Anthill Garnet / 14k White Gold,40188634169497,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Apatite / 14k White Gold,40188634333337,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Apatite / 14k Yellow Gold,40188634366105,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Aquamarine / 14k Rose Gold,40188634398873,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Aquamarine / 14k White Gold,40188634431641,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Aquamarine / 14k Yellow Gold,40188634464409,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Blue Zircon / 14k Rose Gold,40188634497177,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Blue Zircon / 14k White Gold,40188634529945,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Blue Zircon / 14k Yellow Gold,40188634562713,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Pink Tourmaline / 14k Rose Gold,40188634595481,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Pink Tourmaline / 14k White Gold,40188634628249,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Pink Tourmaline / 14k Yellow Gold,40188634661017,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Pink Spinel / 14k Rose Gold,40188634693785,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Pink Spinel / 14k White Gold,40188634726553,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Pink Spinel / 14k Yellow Gold,40188634759321,11971,888.00,,316
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Australian Sapphire / 14k Rose Gold,40188634792089,11971,956.00,,384
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Australian Sapphire / 14k White Gold,40188634824857,11971,956.00,,384
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Australian Sapphire / 14k Yellow Gold,40188634857625,11971,956.00,,384
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Anthill Garnet / 14k Rose Gold,40188634136729,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Imperial Diopside / 14k Yellow Gold,40188634103961,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Imperial Diopside / 14k White Gold,40188634071193,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Imperial Diopside / 14k Rose Gold,40188634038425,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Green Tourmaline / 14k Yellow Gold,40188634005657,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Green Tourmaline / 14k White Gold,40188633972889,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Green Tourmaline / 14k Rose Gold,40188633940121,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Apatite / 14k Rose Gold,40188634267801,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Idaho Garnet / 14k Yellow Gold,40188633907353,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Idaho Garnet / 14k White Gold,40188633874585,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Idaho Garnet / 14k Rose Gold,40188633841817,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Grape Garnet / 14k Yellow Gold,40188633809049,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Grape Garnet / 14k White Gold,40188633776281,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Grape Garnet / 14k Rose Gold,40188633743513,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Rhodolite Garnet / 14k Yellow Gold,40188633710745,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Rhodolite Garnet / 14k White Gold,40188633677977,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Rhodolite Garnet / 14k Rose Gold,40188633645209,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Mexican Fire Opal / 14k Yellow Gold,40188633612441,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Mexican Fire Opal / 14k White Gold,40188633579673,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Mexican Fire Opal / 14k Rose Gold,40188633546905,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Oregon Sunstone / 14k Yellow Gold,40188633514137,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Oregon Sunstone / 14k White Gold,40188633481369,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Oregon Sunstone / 14k Rose Gold,40188633448601,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Nightsky Iolite / 14k Yellow Gold,40188633415833,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Nightsky Iolite / 14k White Gold,40188633383065,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Nightsky Iolite / 14k Rose Gold,40188633350297,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Fire Citrine / 14k Yellow Gold,40188633317529,11971,866.00,,294
Jewelry,Customizable 3.5mm Round Flower Bezel Set Gemstone Dangle Earrings in 14kt Gold,Fire Citrine / 14k White Gold,40188633284761,11971,866.00,,294
