Product Type,Product Title,Variant Title,Variant ID,SKU,Price,Compare at Price,Wholesale Price
Gemstones,5mmx3mm Kite Cut Light Blue Montana Sapphires,Default Title,40188946874521,E034-05105-LtBlue,51.00,
Gemstones,5mmx3mm Kite Cut Medium Blue Montana Sapphires,Default Title,40188946907289,E034-05105-MedBlue,59.50,
Gemstones,5mmx3mm Kite Cut Montana Sapphires,Blue/Green,40188946710681,E034-05105-BlueGreen,51.00,
Gemstones,5mmx3mm Kite Cut Montana Sapphires,Medium Blue,40188946645145,E034-05105-MedBlue,59.50,
Gemstones,5mmx3mm Kite Cut Montana Sapphires,Fine Blue,40188946677913,E034-05105-FineBlue,68.00,
Gemstones,5mmx3mm Kite Cut Montana Sapphires,Light Blue,40188946743449,E034-05105-LtBlue,51.00,
Gemstones,5mm x 3mm Light Blue Montana Sapphire East-West Full Drill Briolettes,Default Title,40188945268889,E034-00705-LtBlue,120.00,
Gemstones,5mm x 3mm Medium Blue Montana Sapphire East-West Full Drill Briolettes,Default Title,40188945367193,E034-00705-MedBlue,140.00,
Gemstones,5mm x 3mm Montana Sapphire East-West Full Drill Briolettes,Steel Blue/Green,40188945236121,E034-00705-SteelBlGreen,140.00,
Gemstones,5mm x 3mm Montana Sapphire East-West Full Drill Briolettes,Fine Blue,40188945203353,E034-00705-FineBlue,160.00,
Gemstones,5mm x 3mm Montana Sapphire East-West Full Drill Briolettes,Medium Blue,40188945170585,E034-00705-MedBlue,140.00,
Gemstones,5mm x 3mm Montana Sapphire East-West Full Drill Briolettes,Light Blue,40188945137817,E034-00705-LtBlue,120.00,
Gemstones,5mm x 3mm Steel Blue/Green Montana Sapphire East-West Full Drill Briolettes,Default Title,40188945596569,E034-00705-SteelBlGreen,140.00,
Gemstones,5mmx4mm Emerald Cut AA Emerald,Default Title,40188874522777,010-00288-AA,360.00,
Gemstones,5 to 10mm Round Rose Cut Natural Black Spinel,7mm,40188663005337,157-10470-1,15.00,
Gemstones,5 to 10mm Round Rose Cut Natural Black Spinel,10mm,40188663070873,157-10491-1,36.00,
Gemstones,5 to 10mm Round Rose Cut Natural Black Spinel,8mm,40188663038105,157-10480-1,24.75,
Gemstones,5 to 10mm Round Rose Cut Natural Black Spinel,6mm,40188662972569,157-10460-1,9.75,
Gemstones,5 to 10mm Round Rose Cut Natural Black Spinel,5mm,40188662907033,157-10450-1,7.50,
Gemstones,5 to 5.5mm Round Dark Blue Montana Sapphires,5mm,40188520202393,034-01050-dk blue,360.00,
Gemstones,5 to 5.5mm Round Dark Blue Montana Sapphires,5.5mm,40188520235161,034-01055-dk blue,600.00,
Gemstones,5 to 5.5mm Round Dark Green Montana Sapphires,5mm,40188516925593,034-01050-dk green,240.00,
Gemstones,5 to 5.5mm Round Dark Green Montana Sapphires,5.5mm,40188516958361,034-01055-dk green,400.00,
Gemstones,5 to 5.5mm Round Dark Orange Montana Sapphires,5.5mm,40188518170777,034-01055-dk orange,832.00,
Gemstones,5 to 5.5mm Round Dark Orange Montana Sapphires,5mm,40188518138009,034-01050-dk orange,495.00,
Gemstones,5 to 5.5mm Round Dark Teal Montana Sapphires,5mm,40188519219353,034-01050-dk teal,270.00,
Gemstones,5 to 5.5mm Round Dark Teal Montana Sapphires,5.5mm,40188519252121,034-01055-dk teal,480.00,
Gemstones,5 to 5.5mm Round Dark Yellow Montana Sapphires,5.5mm,40188515877017,034-01055-dk yellow,480.00,
Gemstones,5 to 5.5mm Round Dark Yellow Montana Sapphires,5mm,40188515811481,034-01050-dk yellow,330.00,
Gemstones,5 to 5.5mm Round Light Blue Montana Sapphires,5mm,40188519612569,034-01050-lt blue,240.00,
Gemstones,5 to 5.5mm Round Light Blue Montana Sapphires,5.5mm,40188519645337,034-01055-lt blue,400.00,
Gemstones,5 to 5.5mm Round Light Green Montana Sapphires,5mm,40188516171929,034-01050-lt green,180.00,
Gemstones,5 to 5.5mm Round Light Green Montana Sapphires,5.5mm,40188516204697,034-01055-lt green,360.00,
Gemstones,5 to 5.5mm Round Light Orange Montana Sapphires,5mm,40188517482649,034-01050-lt orange,300.00,
Gemstones,5 to 5.5mm Round Light Orange Montana Sapphires,5.5mm,40188517515417,034-01055-lt orange,729.00,
Gemstones,5 to 5.5mm Round Light Teal Montana Sapphires,5.5mm,40188518465689,034-01055-lt teal,360.00,
Gemstones,5 to 5.5mm Round Light Teal Montana Sapphires,5mm,40188518432921,034-01050-lt teal,210.00,
Gemstones,5 to 5.5mm Round Light Yellow Montana Sapphires,5mm,40188515156121,034-01050-lt yellow,240.00,
Gemstones,5 to 5.5mm Round Light Yellow Montana Sapphires,5.5mm,40188515188889,034-01055-lt yellow,360.00,
Gemstones,5 to 5.5mm Round Medium Blue Montana Sapphires,5.5mm,40188519874713,034-01055-med blue,480.00,
Gemstones,5 to 5.5mm Round Medium Blue Montana Sapphires,5mm,40188519841945,034-01050-med blue,300.00,
Gemstones,5 to 5.5mm Round Medium Green Montana Sapphires,5.5mm,40188516663449,034-01055-med green,340.00,
Gemstones,5 to 5.5mm Round Medium Green Montana Sapphires,5mm,40188516630681,034-01050-med green,210.00,
Gemstones,5 to 5.5mm Round Medium Orange Montana Sapphires,5.5mm,40188517810329,034-01055-med orange,780.00,
Gemstones,5 to 5.5mm Round Medium Orange Montana Sapphires,5mm,40188517777561,034-01050-med orange,465.00,
Gemstones,5 to 5.5mm Round Medium Teal Montana Sapphires,5.5mm,40188518924441,034-01055-med teal,440.00,
Gemstones,5 to 5.5mm Round Medium Teal Montana Sapphires,5mm,40188518891673,034-01050-med teal,240.00,
Gemstones,5 to 5.5mm Round Medium Yellow Montana Sapphires,5mm,40188515516569,034-01050-med yellow,300.00,
Gemstones,5 to 5.5mm Round Medium Yellow Montana Sapphires,5.5mm,40188515549337,034-01055-med yellow,440.00,
Gemstones,5 to 6mm Natural Hexagonal AAA Amethyst,6mm,40188702228633,090-01660-AAA,14.00,
Gemstones,5 to 6mm Natural Hexagonal AAA Amethyst,5mm,40188702195865,090-01650-AAA,10.00,
Gemstones,5 to 7mm Square Cushion Cut Morganite,6mm,40188734374041,065-01960-1,80.00,
Gemstones,5 to 7mm Square Cushion Cut Morganite,7mm,40188734406809,065-01970-1,180.00,
Gemstones,5 to 7mm Square Cushion Cut Morganite,5mm,40188734439577,065-01950-1,37.00,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Citrine,7mm,40188865740953,120-12870-1,15.00,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Citrine,5mm,40188865642649,120-12850-1,10.00,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Citrine,6mm,40188865675417,120-12860-1,10.50,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Citrine,8mm,40188865773721,120-12880-1,22.00,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Madeira Citrine,5mm,40188673884313,122-12850-1,12.00,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Madeira Citrine,7mm,40188673949849,122-12870-1,18.00,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Madeira Citrine,6mm,40188673917081,122-12860-1,12.60,
Gemstones,5 to 8mm Checkerboard Cushion Cut Natural Madeira Citrine,8mm,40188673982617,122-12880-1,26.40,
Gemstones,5x2.5mm Natural Black Spinel Baguettes,Default Title,40188888776857,157-00303-1,7.50,
Gemstones,5x2.5mm Natural Morganite Baguette,Default Title,40188754165913,065-00303-1,16.00,
Gemstones,5 x 2.5mm Natural Morganite Marquise,Default Title,40188734603417,065-00803-1,15.00,
Gemstones,5x2.5mm Natural Untreated Pastel Montana Sapphire Baguettes,Medium,40188722544793,E034-00303-NAT-Medium,54.00,
Gemstones,5x2.5mm Natural Untreated Pastel Montana Sapphire Baguettes,Default Title,40188722675865,E034-00303-NAT-Medium,54.00,
Gemstones,5x2.5mm Natural Untreated Pastel Montana Sapphire Baguettes,Default Title,40188722610329,E034-00303-NAT-Light,40.50,
Gemstones,5x2.5mm Natural Untreated Pastel Montana Sapphire Baguettes,Default Title,40188722708633,E034-00303-NAT-Dark,67.50,
Gemstones,5x2.5mm Natural Untreated Pastel Montana Sapphire Baguettes,Dark,40188722577561,E034-00303-NAT-Dark,67.50,
Gemstones,5x2.5mm Natural Untreated Pastel Montana Sapphire Baguettes,Light,40188722512025,E034-00303-NAT-Light,40.50,
Gemstones,5x3.5mm Natural Oval Grape Garnet®,Default Title,40188774645913,045-00187-1,10.00,
Gemstones,5x3.5mm Oval Natural Red/Orange Mexican Fire Opal,Default Title,40188784640153,405-00187-1,23.80,
Gemstones,5x3mm Baguette Cut Teal Blue Tourmaline,Default Title,40188296691865,078-00305-1,35.00,
Gemstones,5x3mm Brilliant Emerald Cut Golden Imperial Topaz,Default Title,40188781396121,173-12005-1,98.00,
Gemstones,5x3mm Brilliant Emerald Cut Natural Mesa Verde® Peridot,Default Title,40188672376985,160-12005-1,7.60,
Gemstones,5x3mm Cushion Cut Golden Imperial Topaz,Default Title,40188732244121,173-01905-1,48.00,
Gemstones,5x3mm Half Moon Natural Light Blue Ceylon Sapphire,Default Title,40188827107481,029-03101-U1B,190.00,
Gemstones,5x3mm Hexagonal Cut Pink Tourmaline,Default Title,40188943171737,077-01605-P,55.00,
Gemstones,5x3mm Natural Barion Emerald Cut Imperial Diopside®,Default Title,40188712419481,210-12505-1,20.00,
Gemstones,5x3mm Natural Barion Emerald Cut Teal Tourmaline,Default Title,40188892610713,083-12505-T,40.00,
Gemstones,5x3mm Natural Grape Garnet® Baguette,Default Title,40188741124249,045-00305-1,10.00,
Gemstones,5x3mm Natural Oval AAA Nyala Ruby®,Default Title,40188907094169,N031-00105-AAAR,365.00,
Gemstones,5x3mm Natural Oval Chrysoberyl,Default Title,40188936421529,250-00105-1,35.00,
Gemstones,5x3mm Natural Oval Grape Garnet®,Default Title,40188773990553,045-00105-1,8.00,
Gemstones,5x3mm Natural Oval Heliodor,Default Title,40188857483417,071-00105-1,15.00,
Gemstones,5x3mm Natural Oval Liberian Ruby,Default Title,40188716908697,017-00105-B,91.25,
Gemstones,5x3mm Natural Oval Nightsky Iolite®,Default Title,40188807250073,220-00105-1,6.00,
Gemstones,5x3mm Natural Oval Padparadscha Sapphire,Default Title,40188689055897,031-00105-P,298.00,
Gemstones,5x3mm Natural Oval Rhodolite Garnet,Default Title,40188688138393,040-00105-1,6.00,
Gemstones,5x3mm Natural Oval Yellow Oregon Opal,Default Title,40188942221465,403-00105-Y,7.50,
Gemstones,5x3mm Natural Pear Shape AA Pink Tourmaline,Default Title,40188883730585,081-00505-AA,30.00,
Gemstones,5x3mm Natural Pear Shape A Aquamarine,Default Title,40188809117849,060-00505-A,22.00,
Gemstones,5x3mm Natural Pear Shape Grape Garnet®,Default Title,40188879798425,045-00505-1,10.50,
Gemstones,5x3mm Natural Pear Shape Oregon Sunstone,Default Title,40188704686233,230-00505-1,11.81,
Gemstones,5x3mm Natural Pear Shape Rhodolite Garnet,Default Title,40188686074009,040-00505-1,5.00,
Gemstones,5x3mm Natural Teal Tourmaline Baguette,Default Title,40188748136601,083-00305-T,42.00,
Gemstones,5x3mm Oval A Iris Amethyst®,Default Title,40188781953177,090-00105-A,6.25,
Gemstones,5x3mm Oval Golden Imperial Topaz,Default Title,40188733423769,173-00105-1,73.00,
Gemstones,5x3mm Oval Green Australian Sapphires,Default Title,40188659728537,035-00105-Green,74.00,
Gemstones,5x3mm Oval Imperial Diopside®,Default Title,40188773204121,210-00105-1,14.00,
Gemstones,5x3mm Oval Lavender Spinel,Default Title,40188677685401,150-00105-Lavender,120.00,
Gemstones,5x3mm Oval Light Pink Tourmaline,Default Title,40188910469273,081-00105-B,15.00,
Gemstones,5x3mm Oval Light Yellow Australian Sapphires,Default Title,40188660416665,035-00105-Lt Yellow,74.00,
Gemstones,5x3mm Oval Natural Green Beryl,Default Title,40188669264025,070-00105-1,55.00,
Gemstones,5x3mm Oval Natural Mesa Verde® Peridot,Default Title,40188670705817,160-00105-1,7.67,
Gemstones,5x3mm Oval Natural Oregon Sunstone,Default Title,40188604350617,230-00105-1,11.81,
Gemstones,5x3mm Oval Natural Red/Orange Mexican Fire Opal,Default Title,40188784607385,405-00105-1,17.50,
Gemstones,5x3mm Oval Pink Spinel,Default Title,40188677161113,150-00105-1,96.00,
Gemstones,5x3mm Oval Red Clearwater Idaho Garnet,Default Title,40188376776857,048-00105-1,6.00,
Gemstones,5x3mm Oval Red Zircon,Default Title,40188871671961,137-00105-1,46.20,
Gemstones,5x3mm Oval Seafoam Tourmaline®,Default Title,40188851716249,083-00105-SF,38.00,
Gemstones,5x3mm Oval Teal Australian Sapphires,Default Title,40188655501465,035-00105-Teal,56.00,
Gemstones,5x3mm Pear Cut Mesa Verde® Peridot,Default Title,40188668379289,160-00505-1,7.50,
Gemstones,5x3mm Pear Cut Montana Yogo Sapphire,Default Title,40188805218457,J034-00501-U1yg,165.00,
Gemstones,5x3mm to 10x8mm Oval Brown Zircon,9x7mm,40188871573657,137-00109-1,378.84,
Gemstones,5x3mm to 10x8mm Oval Brown Zircon,6x4mm,40188871475353,137-00106-1,94.71,
Gemstones,5x3mm to 10x8mm Oval Brown Zircon,5x3mm,40188871442585,137-00105-1,46.20,
Gemstones,5x3mm to 10x8mm Oval Brown Zircon,7x5mm,40188871508121,137-00107-1,159.39,
Gemstones,5x3mm to 10x8mm Oval Brown Zircon,8x6mm,40188871540889,137-00108-1,254.10,
Gemstones,5x3mm to 10x8mm Oval Brown Zircon,10x8mm,40188871606425,137-00110-1,549.78,
Gemstones,5x3mm to 12x10mm Natural Oval Yellow Oregon Opal,9x7mm,40188941402265,403-00109-Y,120.00,
Gemstones,5x3mm to 12x10mm Natural Oval Yellow Oregon Opal,6x4mm,40188941336729,403-00106-Y,12.75,
Gemstones,5x3mm to 12x10mm Natural Oval Yellow Oregon Opal,7x5mm,40188941369497,403-00107-Y,24.75,
Gemstones,5x3mm to 12x10mm Natural Oval Yellow Oregon Opal,10x8mm,40188941435033,403-00110-Y,180.00,
Gemstones,5x3mm to 12x10mm Natural Oval Yellow Oregon Opal,12x10mm,40188941467801,403-00112-Y,337.50,
Gemstones,5x3mm to 12x10mm Natural Oval Yellow Oregon Opal,5x3mm,40188941500569,403-00105-Y,7.50,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,9x7mm,40188784378009,405-00109-1,113.75,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,8x6mm,40188784345241,405-00108-1,105.00,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,14x10mm,40188784509081,405-00115-1,463.75,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,7x5mm,40188784312473,405-00107-1,40.00,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,10x8mm,40188784410777,405-00110-1,210.00,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,6x4mm,40188784279705,405-00106-1,30.00,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,5x4mm,40188784246937,405-00188-1,28.00,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,5x3.5mm,40188784214169,405-00187-1,23.80,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,11x9mm,40188784443545,405-00111-1,297.50,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,12x10mm,40188784476313,405-00112-1,420.00,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,6x3mm,40188784541849,405-00122-1,22.75,
Gemstones,5x3mm to 14x10mm Oval Natural Red/Orange Mexican Fire Opal,5x3mm,40188784181401,405-00105-1,17.50,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,10x8mm,40188857286809,071-00110-1,165.00,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,5x3mm,40188857122969,071-00105-1,15.00,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,6x4mm,40188857155737,071-00106-1,30.00,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,7x5mm,40188857188505,071-00107-1,51.00,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,8x6mm,40188857221273,071-00108-1,88.50,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,9x7mm,40188857254041,071-00109-1,127.50,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,14x10mm,40188857319577,071-00115-1,367.50,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,18x13mm,40188857352345,071-00152-1,810.00,
Gemstones,5x3mm to 18x13mm Natural Oval Heliodor,12x7mm,40188857385113,071-00136-1,172.50,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,6x4mm,40188781592729,090-00106-A,6.50,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,11x9mm,40188781789337,090-00111-A,30.00,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,9x7mm,40188781691033,090-00109-A,12.00,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,8x6mm,40188781658265,090-00108-A,9.00,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,16x12mm,40188781822105,090-00151-A,156.25,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,7x5mm,40188781625497,090-00107-A,7.00,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,5x3mm,40188781559961,090-00105-A,6.25,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,10x8mm,40188781723801,090-00110-A,18.00,
Gemstones,5x3mm to 18x13mm Oval A Iris Amethyst®,18x13mm,40188781854873,090-00152-A,206.25,
Gemstones,5x3mm to 7x5mm Brilliant Emerald Cut Golden Imperial Topaz,6x4mm,40188781330585,173-12006-1,265.00,
Gemstones,5x3mm to 7x5mm Brilliant Emerald Cut Golden Imperial Topaz,5x3mm,40188781297817,173-12005-1,98.00,
Gemstones,5x3mm to 7x5mm Brilliant Emerald Cut Golden Imperial Topaz,7x5mm,40188781363353,173-12007-1,430.00,
Gemstones,5x3mm to 7x5mm Hexagonal Cut Pink Tourmaline,5x3mm,40188943073433,077-01605-P,55.00,
Gemstones,5x3mm to 7x5mm Hexagonal Cut Pink Tourmaline,7x5mm,40188943106201,077-01607-P,176.00,
Gemstones,5x3mm to 7x5mm Hexagonal Cut Pink Tourmaline,6x4mm,40188943040665,077-01606-P,93.50,
Gemstones,5x3mm to 7x5mm Natural Oval Chrysoberyl,5x3mm,40188936290457,250-00105-1,35.00,
Gemstones,5x3mm to 7x5mm Natural Oval Chrysoberyl,6x4mm,40188936323225,250-00106-1,45.00,
Gemstones,5x3mm to 7x5mm Natural Oval Chrysoberyl,7x5mm,40188936355993,250-00107-1,56.00,
Gemstones,5x3mm to 8x5mm Natural Pear Shape AA Pink Tourmaline,5x3mm,40188883566745,081-00505-AA,30.00,
Gemstones,5x3mm to 8x5mm Natural Pear Shape AA Pink Tourmaline,8x5mm,40188883665049,081-00527-AA,120.00,
Gemstones,5x3mm to 8x5mm Natural Pear Shape AA Pink Tourmaline,7x5mm,40188883632281,081-00507-AA,93.00,
Gemstones,5x3mm to 8x5mm Natural Pear Shape AA Pink Tourmaline,6x4mm,40188883599513,081-00506-AA,52.50,
Gemstones,5x3mm to 8x5mm Natural Pear Shape Grape Garnet®,7x5mm,40188879667353,045-00507-1,35.70,
Gemstones,5x3mm to 8x5mm Natural Pear Shape Grape Garnet®,8x5mm,40188879700121,045-00527-1,48.30,
Gemstones,5x3mm to 8x5mm Natural Pear Shape Grape Garnet®,6x4mm,40188879634585,045-00506-1,15.75,
Gemstones,5x3mm to 8x5mm Natural Pear Shape Grape Garnet®,5x3mm,40188879601817,045-00505-1,10.50,
Gemstones,5x3mm to 8x6mm Oval Seafoam Tourmaline®,8x6mm,40188851683481,083-00108-SF,285.00,
Gemstones,5x3mm to 8x6mm Oval Seafoam Tourmaline®,6x4mm,40188851617945,083-00106-SF,86.00,
Gemstones,5x3mm to 8x6mm Oval Seafoam Tourmaline®,7x5mm,40188851650713,083-00107-SF,180.00,
Gemstones,5x3mm to 8x6mm Oval Seafoam Tourmaline®,5x3mm,40188851585177,083-00105-SF,38.00,
Gemstones,5x3mm to 9x7mm Natural Oval Nightsky Iolite®,9x7mm,40188807184537,220-00109-1,45.00,
Gemstones,5x3mm to 9x7mm Natural Oval Nightsky Iolite®,8x6mm,40188807151769,220-00108-1,32.00,
Gemstones,5x3mm to 9x7mm Natural Oval Nightsky Iolite®,7x5mm,40188807119001,220-00107-1,18.00,
Gemstones,5x3mm to 9x7mm Natural Oval Nightsky Iolite®,6x4mm,40188807086233,220-00106-1,10.00,
Gemstones,5x3mm to 9x7mm Natural Oval Nightsky Iolite®,5x3mm,40188807053465,220-00105-1,6.00,
Gemstones,5x3 to 10x7mm Natural Pear Shape A Aquamarine,5x3mm,40188808888473,060-00505-A,22.00,
Gemstones,5x3 to 10x7mm Natural Pear Shape A Aquamarine,7x5mm,40188808954009,060-00507-A,55.00,
Gemstones,5x3 to 10x7mm Natural Pear Shape A Aquamarine,6x4mm,40188808921241,060-00506-A,30.00,
Gemstones,5x3 to 10x7mm Natural Pear Shape A Aquamarine,8x5mm,40188808986777,060-00527-A,70.00,
Gemstones,5x3 to 10x7mm Natural Pear Shape A Aquamarine,10x7mm,40188809019545,060-00541-A,176.00,
Gemstones,5x3 to 10x8mm Oval Natural Oregon Sunstone,6x4mm,40188604121241,230-00106-1,14.75,
Gemstones,5x3 to 10x8mm Oval Natural Oregon Sunstone,5x3mm,40188604088473,230-00105-1,11.81,
Gemstones,5x3 to 10x8mm Oval Natural Oregon Sunstone,8x6mm,40188604186777,230-00108-1,45.44,
Gemstones,5x3 to 10x8mm Oval Natural Oregon Sunstone,9x7mm,40188604219545,230-00109-1,69.38,
Gemstones,5x3 to 10x8mm Oval Natural Oregon Sunstone,10x8mm,40188604252313,230-00110-1,129.91,
Gemstones,5x3 to 10x8mm Oval Natural Oregon Sunstone,7x5mm,40188604154009,230-00107-1,20.76,
Gemstones,5x3 to 11x9mm Oval Imperial Diopside®,5x3mm,40188772941977,210-00105-1,14.00,
Gemstones,5x3 to 11x9mm Oval Imperial Diopside®,6x4mm,40188772974745,210-00106-1,19.00,
Gemstones,5x3 to 11x9mm Oval Imperial Diopside®,7x5mm,40188773007513,210-00107-1,35.00,
Gemstones,5x3 to 11x9mm Oval Imperial Diopside®,8x6mm,40188773040281,210-00108-1,78.40,
Gemstones,5x3 to 11x9mm Oval Imperial Diopside®,9x7mm,40188773073049,210-00109-1,118.30,
Gemstones,5x3 to 11x9mm Oval Imperial Diopside®,10x8mm,40188773105817,210-00110-1,238.00,
Gemstones,5x3 to 11x9mm Oval Imperial Diopside®,11x9mm,40188773138585,210-00111-1,350.00,
Gemstones,5x3 to 12x10mm Natural Oval Rhodolite Garnet,6x4mm,40188687974553,040-00106-1,12.60,
Gemstones,5x3 to 12x10mm Natural Oval Rhodolite Garnet,9x7mm,40188688040089,040-00109-1,49.80,
Gemstones,5x3 to 12x10mm Natural Oval Rhodolite Garnet,7.5mm,40188688007321,040-00107-1,21.00,
Gemstones,5x3 to 12x10mm Natural Oval Rhodolite Garnet,5x3mm,40188687941785,040-00105-1,6.00,
Gemstones,5x3 to 12x10mm Natural Oval Rhodolite Garnet,12x10mm,40188688105625,040-00112-1,120.60,
Gemstones,5x3 to 12x10mm Natural Oval Rhodolite Garnet,10x8mm,40188688072857,040-00110-1,69.90,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,5x3mm,40188375793817,048-00105-1,8.75,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,10x6mm,40188376023193,048-00123-1,35.00,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,11x9mm,40188376154265,048-00111-1,78.75,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,9x7mm,40188375990425,048-00109-1,37.45,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,12x10mm,40188376219801,048-00112-1,105.00,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,8x6mm,40188375924889,048-00108-1,25.20,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,10x8mm,40188376088729,048-00110-1,52.50,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,7x5mm,40188375892121,048-00107-1,16.45,
Gemstones,5x3 to 12x10mm Oval Natural Red Clearwater Idaho Garnet,6x4mm,40188375826585,048-00106-1,12.25,
Gemstones,5x3 to 6x4mm Oval Lavender Spinel,5x4mm,40188677587097,150-00188-Lavender,200.00,
Gemstones,5x3 to 6x4mm Oval Lavender Spinel,5x3mm,40188677554329,150-00105-Lavender,120.00,
Gemstones,5x3 to 6x4mm Oval Lavender Spinel,6x4mm,40188677619865,150-00106-Lavender,240.00,
Gemstones,5x3 to 6x4mm Pear Cut Mesa Verde® Peridot,6x4mm,40188668346521,160-00506-1,8.85,
Gemstones,5x3 to 6x4mm Pear Cut Mesa Verde® Peridot,5x3mm,40188668313753,160-00505-1,7.50,
Gemstones,5x3 to 7x5mm Cushion Cut Golden Imperial Topaz,7x5mm,40188732145817,173-01907-1,172.80,
Gemstones,5x3 to 7x5mm Cushion Cut Golden Imperial Topaz,5x3mm,40188732080281,173-01905-1,48.00,
Gemstones,5x3 to 7x5mm Cushion Cut Golden Imperial Topaz,6x4mm,40188732113049,173-01906-1,96.00,
Gemstones,5x3 to 7x5mm Oval Golden Imperial Topaz,7x5mm,40188733358233,173-00107-1,300.00,
Gemstones,5x3 to 7x5mm Oval Golden Imperial Topaz,5x3mm,40188733292697,173-00105-1,73.00,
Gemstones,5x3 to 7x5mm Oval Golden Imperial Topaz,6x4mm,40188733325465,173-00106-1,170.00,
Gemstones,5x3 to 7x5mm Oval Light Yellow Australian Sapphires,7x5mm,40188660383897,035-00107-Lt Yellow,418.10,
Gemstones,5x3 to 7x5mm Oval Light Yellow Australian Sapphires,6x4mm,40188660351129,035-00106-Lt Yellow,192.40,
Gemstones,5x3 to 7x5mm Oval Light Yellow Australian Sapphires,5x3mm,40188660318361,035-00105-Lt Yellow,74.00,
Gemstones,5x3 to 7x5mm Oval Pink Spinel,5x3mm,40188677030041,150-00105-1,96.00,
Gemstones,5x3 to 7x5mm Oval Pink Spinel,5x4mm,40188677062809,150-00188-1,160.00,
Gemstones,5x3 to 7x5mm Oval Pink Spinel,7x5mm,40188677128345,150-00107-1,336.00,
Gemstones,5x3 to 7x5mm Oval Pink Spinel,6x4mm,40188677095577,150-00106-1,196.00,
Gemstones,5x3 to 8x5mm Natural Pear Shape Oregon Sunstone,5x3mm,40188704555161,230-00505-1,11.81,
Gemstones,5x3 to 8x5mm Natural Pear Shape Oregon Sunstone,8x5mm,40188704620697,230-00527-1,22.67,
Gemstones,5x3 to 8x5mm Natural Pear Shape Oregon Sunstone,6x4mm,40188704587929,230-00506-1,13.75,
Gemstones,5x3 to 8x6mm Brilliant Emerald Cut Natural Mesa Verde® Peridot,5x3mm,40188672213145,160-12005-1,7.60,
Gemstones,5x3 to 8x6mm Brilliant Emerald Cut Natural Mesa Verde® Peridot,6x4mm,40188672245913,160-12006-1,14.44,
Gemstones,5x3 to 8x6mm Brilliant Emerald Cut Natural Mesa Verde® Peridot,7x5mm,40188672278681,160-12007-1,19.95,
Gemstones,5x3 to 8x6mm Brilliant Emerald Cut Natural Mesa Verde® Peridot,8x6mm,40188672311449,160-12008-1,32.30,
